Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Cloudiness,CurrentSpeed,CurrentTravelTime,FreeFlowSpeed,FreeFlowTravelTime,Humidity,Latitude,Longitude,RoadClosure,RoadTypeDescription,Temperature,TrafficIntensity,Visibility,WeatherDescription,WeatherIntensity,WindSpeed,target
16:40:04,-2.07999992,0.25,9.76000023,-2.18259764,0.29575759,9.57632446,3.08268785,-0.20616701,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.1099999,0.19,9.42000008,-2.18156648,0.30044141,9.57257557,3.08268785,-0.20725785,-0.02727077,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.04999995,0.28,9.85000038,-2.18490195,0.29019532,9.57881451,3.08159685,-0.20398536,-0.0283616,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.00999999,0.23,9.59000015,-2.19383168,0.28761825,9.58335972,3.08159685,-0.20507619,-0.02617994,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.01999998,0.25,9.72999954,-2.22770214,0.2957373,9.56285286,3.08377862,-0.20398536,-0.02181662,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.18000007,0.15000001,9.40999985,-2.21511054,0.30017257,9.55979538,3.08486938,-0.20725785,-0.02181662,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.0,0.14,9.63000011,-2.22381592,0.27854571,9.58006668,3.08159685,-0.2018037,-0.02290745,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-1.89999998,0.27000001,9.60000038,-2.21713352,0.25824818,9.59279728,3.08050609,-0.1985312,-0.02508911,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-1.94000006,0.19,9.71000004,-2.21548057,0.24738334,9.58702564,3.08268785,-0.19744037,-0.02617994,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:04,-2.04999995,0.19,9.56000042,-2.20445824,0.28816912,9.5757246,3.08377862,-0.20616701,-0.02399828,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.05999994,0.23,9.55000019,-2.19046688,0.29694781,9.58306503,3.07941532,-0.20507619,-0.02290745,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-1.94000006,0.30000001,9.51000023,-2.17875457,0.2789391,9.59311485,3.07832456,-0.20398536,-0.02508911,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.03999996,0.25,9.68000031,-2.17550206,0.27725929,9.5954361,3.07832456,-0.20289452,-0.02617994,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
16:40:05,-2.04999995,0.17,9.55000019,-2.16326737,0.26719061,9.59121037,3.07832456,-0.20289452,-0.02727077,0,19,312,19,312,29,19.0456311,72.8934683,0,Local connecting road,33.02,0,4000,smoke,Low,6.17,0.0
